OID_,Lion,GMT_Date,GMT_Time,Latitude,Longitude,Date_Time,LongitudeU,LatitudeUT
,F62b,2/15/2012 0:00:00,6:26,33.533431399999998,-117.441955100000000,2/15/2012 0:00:00,458964.462149999980000,3710513.167549999900000
,F62b,2/15/2012 0:00:00,6:30,33.533677099999998,-117.442362700000000,2/15/2012 0:00:00,458926.732376000030000,3710540.569879999800000
,F62b,2/15/2012 0:00:00,6:35,33.534067800000003,-117.443071000000000,2/15/2012 0:00:00,458861.151435000010000,3710584.167890000200000
,F62b,2/15/2012 0:00:00,6:40,33.534225999999997,-117.443640000000000,2/15/2012 0:00:00,458808.394774999990000,3710601.933509999900000
,F62b,2/15/2012 0:00:00,6:46,33.534182000000001,-117.444416000000000,2/15/2012 0:00:00,458736.322349000020000,3710597.363669999900000
,F62b,2/15/2012 0:00:00,6:50,33.535036400000003,-117.444981900000000,2/15/2012 0:00:00,458684.185000000000000,3710692.317110000200000
,F62b,2/15/2012 0:00:00,6:56,33.535661099999999,-117.445518800000000,2/15/2012 0:00:00,458634.631883999970000,3710761.792229999800000
,F62b,2/15/2012 0:00:00,7:00,33.536021099999999,-117.446057000000000,2/15/2012 0:00:00,458584.832560000010000,3710801.920580000200000
,F62b,2/15/2012 0:00:00,7:06,33.536577500000000,-117.446332600000010,2/15/2012 0:00:00,458559.509146999980000,3710863.719289999900000
,F62b,2/15/2012 0:00:00,7:10,33.536530499999998,-117.446364800000000,2/15/2012 0:00:00,458556.497032999990000,3710858.521220000000000
,F62b,2/15/2012 0:00:00,7:15,33.536569299999996,-117.446351300000000,2/15/2012 0:00:00,458557.768988000000000,3710862.817619999900000
,F62b,2/15/2012 0:00:00,7:20,33.536565600000003,-117.446320800000000,2/15/2012 0:00:00,458560.599067999980000,3710862.395210000200000
,F62b,2/15/2012 0:00:00,7:25,33.536547100000000,-117.446350600000000,2/15/2012 0:00:00,458557.823388000020000,3710860.356010000200000
,F62b,2/15/2012 0:00:00,7:30,33.536565199999998,-117.446345600000000,2/15/2012 0:00:00,458558.296261999990000,3710862.360770000100000
,F62b,2/15/2012 0:00:00,7:35,33.536553499999997,-117.446339900000000,2/15/2012 0:00:00,458558.819909000010000,3710861.061309999800000
,F62b,2/15/2012 0:00:00,7:40,33.536597600000000,-117.446366200000000,2/15/2012 0:00:00,458556.399067000020000,3710865.961230000000000
,F62b,2/15/2012 0:00:00,7:45,33.536526299999998,-117.446413300000000,2/15/2012 0:00:00,458551.991927000000000,3710858.074949999800000
,F62b,2/15/2012 0:00:00,7:50,33.536545900000000,-117.446471700000000,2/15/2012 0:00:00,458546.578991000020000,3710860.271360000100000
,F62b,2/15/2012 0:00:00,7:55,33.536590599999997,-117.446419000000010,2/15/2012 0:00:00,458551.493383999970000,3710865.206230000100000
,F62b,2/15/2012 0:00:00,8:00,33.536548500000002,-117.446383900000000,2/15/2012 0:00:00,458554.732236000010000,3710860.524530000100000
,F62b,2/15/2012 0:00:00,8:05,33.536534500000002,-117.446232600000000,2/15/2012 0:00:00,458568.773372999970000,3710858.911890000100000
,F62b,2/15/2012 0:00:00,8:10,33.536561900000002,-117.446452200000000,2/15/2012 0:00:00,458548.397153000000000,3710862.037500000100000
,F62b,2/15/2012 0:00:00,8:15,33.536588199999997,-117.446266600000000,2/15/2012 0:00:00,458565.642180000020000,3710864.879240000200000
,F62b,2/15/2012 0:00:00,8:20,33.536548699999997,-117.446228000000000,2/15/2012 0:00:00,458569.207246000010000,3710860.484420000100000
,F62b,2/15/2012 0:00:00,8:25,33.536947599999998,-117.447001900000000,2/15/2012 0:00:00,458497.543248999980000,3710905.020300000000000
,F62b,2/15/2012 0:00:00,8:31,33.537545700000003,-117.447330699999990,2/15/2012 0:00:00,458467.301190999980000,3710971.463889999800000
,F62b,2/15/2012 0:00:00,8:36,33.538179800000002,-117.448017500000010,2/15/2012 0:00:00,458403.838028999980000,3711042.042489999900000
,F62b,2/15/2012 0:00:00,8:42,33.539126199999998,-117.447593900000000,2/15/2012 0:00:00,458443.620356999980000,3711146.801010000100000
,F62b,2/15/2012 0:00:00,8:52,33.540422900000003,-117.449653400000000,2/15/2012 0:00:00,458253.030130999980000,3711291.394760000100000
,F62b,2/15/2012 0:00:00,8:57,33.541024200000003,-117.450162400000000,2/15/2012 0:00:00,458206.062304000020000,3711358.266590000100000
,F62b,2/15/2012 0:00:00,9:01,33.541665799999997,-117.450512200000010,2/15/2012 0:00:00,458173.894998000000000,3711429.542539999800000
,F62b,2/15/2012 0:00:00,9:06,33.542077700000000,-117.450600200000000,2/15/2012 0:00:00,458165.923355999980000,3711475.245850000100000
,F62b,2/15/2012 0:00:00,9:12,33.542780899999997,-117.450983300000000,2/15/2012 0:00:00,458130.694856000020000,3711553.365060000200000
,F62b,2/15/2012 0:00:00,9:16,33.542711199999999,-117.451039499999990,2/15/2012 0:00:00,458125.443588999970000,3711545.660029999900000
,F62b,2/15/2012 0:00:00,9:21,33.542703699999997,-117.450985200000010,2/15/2012 0:00:00,458130.481230999980000,3711544.806570000000000
,F62b,2/15/2012 0:00:00,9:30,33.542673999999998,-117.451014599999990,2/15/2012 0:00:00,458127.737387000000000,3711541.525570000100000
,F62b,2/15/2012 0:00:00,9:36,33.542676100000001,-117.450999000000000,2/15/2012 0:00:00,458129.186717999980000,3711541.752100000200000
,F62b,2/15/2012 0:00:00,9:40,33.542666699999998,-117.451061300000010,2/15/2012 0:00:00,458123.398196000020000,3711540.735069999900000
,F62b,2/15/2012 0:00:00,9:56,33.542794299999997,-117.451304400000000,2/15/2012 0:00:00,458100.890146000020000,3711554.980440000100000
,F62b,2/15/2012 0:00:00,10:00,33.542677099999999,-117.451009700000000,2/15/2012 0:00:00,458128.193802000020000,3711541.867290000000000
,F62b,2/15/2012 0:00:00,10:05,33.542717099999997,-117.451037099999990,2/15/2012 0:00:00,458125.669253000000000,3711546.313200000200000
,F62b,2/15/2012 0:00:00,10:12,33.542698899999998,-117.451005100000000,2/15/2012 0:00:00,458128.631383000000000,3711544.282430000100000
,F62b,2/15/2012 0:00:00,10:15,33.542644000000003,-117.451007800000000,2/15/2012 0:00:00,458128.354238000000000,3711538.196690000100000
,F62b,2/15/2012 0:00:00,10:22,33.542658899999999,-117.451061999999990,2/15/2012 0:00:00,458123.329445999990000,3711539.870560000200000
,F62b,2/15/2012 0:00:00,10:25,33.542733699999999,-117.451032600000000,2/15/2012 0:00:00,458126.095042000000000,3711548.151850000000000
,F62b,2/15/2012 0:00:00,10:31,33.542632500000003,-117.451048800000000,2/15/2012 0:00:00,458124.542213000010000,3711536.938230000000000
,F62b,2/15/2012 0:00:00,10:36,33.542637800000001,-117.451081599999990,2/15/2012 0:00:00,458121.499587000000000,3711537.539090000100000
,F62b,2/15/2012 0:00:00,10:41,33.542756199999999,-117.451143900000010,2/15/2012 0:00:00,458115.772711000000000,3711550.691399999900000
,F62b,2/15/2012 0:00:00,10:45,33.542766200000003,-117.451103500000000,2/15/2012 0:00:00,458119.528303000030000,3711551.783789999800000
,F62b,2/15/2012 0:00:00,10:51,33.542639000000001,-117.451024399999990,2/15/2012 0:00:00,458126.810667000010000,3711537.649040000000000
,F62b,2/15/2012 0:00:00,10:56,33.542725599999997,-117.451061000000000,2/15/2012 0:00:00,458123.454456000010000,3711547.265259999800000
,F62b,2/15/2012 0:00:00,11:00,33.542682700000000,-117.451035000000000,2/15/2012 0:00:00,458125.847628000020000,3711542.498389999800000
,F62b,2/15/2012 0:00:00,11:08,33.542916300000002,-117.451373800000000,2/15/2012 0:00:00,458094.505878000000000,3711568.534760000200000
,F62b,2/15/2012 0:00:00,11:12,33.542728599999997,-117.451053200000000,2/15/2012 0:00:00,458124.180060999990000,3711547.594719999900000
,F62b,2/15/2012 0:00:00,11:20,33.542728500000003,-117.451029899999990,2/15/2012 0:00:00,458126.343204999980000,3711547.574229999900000
,F62b,2/15/2012 0:00:00,11:26,33.542639899999998,-117.451032299999990,2/15/2012 0:00:00,458126.077657999990000,3711537.752009999900000
,F62b,2/15/2012 0:00:00,11:31,33.542514400000002,-117.450985700000000,2/15/2012 0:00:00,458130.343526999990000,3711523.818870000100000
,F62b,2/15/2012 0:00:00,11:36,33.542456500000000,-117.450946000000000,2/15/2012 0:00:00,458134.001400000010000,3711517.383400000200000
,F62b,2/15/2012 0:00:00,11:41,33.542491800000001,-117.450955600000000,2/15/2012 0:00:00,458133.127145999980000,3711521.301030000200000
,F62b,2/15/2012 0:00:00,11:52,33.542666300000000,-117.451031900000000,2/15/2012 0:00:00,458126.127526000030000,3711540.678849999800000
,F62b,2/15/2012 0:00:00,11:55,33.542648900000003,-117.451011300000000,2/15/2012 0:00:00,458128.031658000020000,3711538.741369999900000
,F62b,2/15/2012 0:00:00,12:00,33.542754299999999,-117.451156000000000,2/15/2012 0:00:00,458114.648419999980000,3711550.485630000000000
,F62b,2/15/2012 0:00:00,12:05,33.542695199999997,-117.451052100000000,2/15/2012 0:00:00,458124.266078000020000,3711543.891179999800000
,F62b,2/15/2012 0:00:00,12:10,33.542699100000000,-117.451004299999990,2/15/2012 0:00:00,458128.705752999990000,3711544.304279999800000
,F62b,2/15/2012 0:00:00,12:15,33.542701600000001,-117.450970700000000,2/15/2012 0:00:00,458131.826410999990000,3711544.567890000100000
,F62b,2/15/2012 0:00:00,12:20,33.542705900000001,-117.450992900000000,2/15/2012 0:00:00,458129.767417999970000,3711545.053600000200000
,F62b,2/15/2012 0:00:00,12:26,33.543095700000002,-117.450846900000000,2/15/2012 0:00:00,458143.510096999990000,3711588.212220000100000
,F62b,2/15/2012 0:00:00,12:30,33.542736699999999,-117.450920000000000,2/15/2012 0:00:00,458136.550366999990000,3711548.438990000200000
,F62b,2/15/2012 0:00:00,12:38,33.542735399999998,-117.450910100000000,2/15/2012 0:00:00,458137.468865000000000,3711548.290860000100000
,F62b,2/15/2012 0:00:00,12:42,33.542697599999997,-117.450934100000000,2/15/2012 0:00:00,458135.222459000010000,3711544.109629999800000
,F62b,2/15/2012 0:00:00,12:55,33.542726399999999,-117.451008599999990,2/15/2012 0:00:00,458128.319702000010000,3711547.332800000000000
,F62b,2/15/2012 0:00:00,13:00,33.542789599999999,-117.450871800000000,2/15/2012 0:00:00,458141.050798000010000,3711554.284620000000000
,F62b,2/15/2012 0:00:00,13:13,33.542688900000002,-117.450869999999990,2/15/2012 0:00:00,458141.169364999980000,3711543.119169999800000
,F62b,2/15/2012 0:00:00,13:16,33.542799400000000,-117.450902900000000,2/15/2012 0:00:00,458138.168175000000000,3711555.383710000200000
,F62b,2/15/2012 0:00:00,13:21,33.542796500000001,-117.450876900000000,2/15/2012 0:00:00,458140.580636999980000,3711555.051690000100000
,F62b,2/15/2012 0:00:00,13:25,33.542802899999998,-117.450873100000000,2/15/2012 0:00:00,458140.936517000020000,3711555.759730000000000
,F62b,2/15/2012 0:00:00,13:35,33.542618500000003,-117.451093599999990,2/15/2012 0:00:00,458120.376186000010000,3711535.404130000200000
,F62b,2/15/2012 0:00:00,13:40,33.542739900000001,-117.451120700000000,2/15/2012 0:00:00,458117.918754999990000,3711548.874830000100000
,F62b,2/15/2012 0:00:00,13:46,33.543033999999999,-117.451060700000000,2/15/2012 0:00:00,458123.631050000030000,3711581.457800000000000
,F62b,2/15/2012 0:00:00,13:50,33.543797900000001,-117.451705000000000,2/15/2012 0:00:00,458064.182867000000000,3711666.412670000000000
,F62b,2/15/2012 0:00:00,13:55,33.544285100000003,-117.453327200000000,2/15/2012 0:00:00,457913.814460000020000,3711721.086389999800000
,F62b,2/15/2012 0:00:00,14:01,33.544619300000001,-117.453496300000000,2/15/2012 0:00:00,457898.277416000030000,3711758.208190000200000
,F62b,2/15/2012 0:00:00,14:06,33.546098899999997,-117.453009600000000,2/15/2012 0:00:00,457944.178821999990000,3711922.055689999800000
,F62b,2/15/2012 0:00:00,14:11,33.546676599999998,-117.452364500000000,2/15/2012 0:00:00,458004.347588000000000,3711985.844500000100000
,F62b,2/15/2012 0:00:00,14:15,33.547858599999998,-117.452257300000000,2/15/2012 0:00:00,458014.871335999980000,3712116.850870000200000
,F62b,2/15/2012 0:00:00,14:20,33.548912000000001,-117.451973900000000,2/15/2012 0:00:00,458041.690039000010000,3712233.527900000100000
,F62b,2/15/2012 0:00:00,14:25,33.549861300000003,-117.451218600000000,2/15/2012 0:00:00,458112.265825000010000,3712338.472560000100000
,F62b,2/15/2012 0:00:00,14:30,33.550599099999999,-117.451154200000000,2/15/2012 0:00:00,458118.600270000000000,3712420.247359999900000
,F62b,2/15/2012 0:00:00,14:37,33.552220100000000,-117.452455300000000,2/15/2012 0:00:00,457998.600403000020000,3712600.496139999900000
,F62b,2/15/2012 0:00:00,14:42,33.551903600000003,-117.453776300000000,2/15/2012 0:00:00,457875.817439000010000,3712565.941380000200000
,F62b,2/15/2012 0:00:00,14:46,33.551800399999998,-117.455005099999990,2/15/2012 0:00:00,457761.696426999990000,3712554.999460000100000
,F62b,2/15/2012 0:00:00,14:52,33.551852699999998,-117.456732900000010,2/15/2012 0:00:00,457601.328286000000000,3712561.503370000000000
,F62b,2/15/2012 0:00:00,14:56,33.552790500000000,-117.456524500000000,2/15/2012 0:00:00,457621.132188000020000,3712665.393300000100000
,F62b,2/15/2012 0:00:00,15:00,33.552370600000003,-117.455223500000000,2/15/2012 0:00:00,457741.699716000000000,3712618.307310000100000
,F62b,2/15/2012 0:00:00,15:07,33.553613200000001,-117.454093400000000,2/15/2012 0:00:00,457847.211022000000000,3712755.615910000200000
,F62b,2/15/2012 0:00:00,15:10,33.554074600000000,-117.454678700000000,2/15/2012 0:00:00,457793.102464000000000,3712807.010120000200000
,F62b,2/15/2012 0:00:00,15:17,33.555082400000003,-117.454062500000010,2/15/2012 0:00:00,457850.792977000000000,3712918.495550000100000
,F62b,2/15/2012 0:00:00,15:21,33.555885300000000,-117.454156800000010,2/15/2012 0:00:00,457842.429359000000000,3713007.552540000100000
,F62b,2/15/2012 0:00:00,15:25,33.556783400000000,-117.453707900000000,2/15/2012 0:00:00,457884.535158000010000,3713106.943649999800000
,F62b,2/15/2012 0:00:00,15:31,33.559118900000001,-117.452572399999990,2/15/2012 0:00:00,457991.069523999990000,3713365.423049999900000
,F62b,2/15/2012 0:00:00,15:40,33.559238600000000,-117.452792900000010,2/15/2012 0:00:00,457970.659960000020000,3713378.783749999900000
,F62b,2/15/2012 0:00:00,15:47,33.559224000000000,-117.453196500000000,2/15/2012 0:00:00,457933.189440999990000,3713377.328770000000000
,F62b,2/15/2012 0:00:00,15:51,33.559246199999997,-117.453322200000000,2/15/2012 0:00:00,457921.532329000010000,3713379.841140000100000
,F62b,2/15/2012 0:00:00,15:57,33.559726099999999,-117.454164700000010,2/15/2012 0:00:00,457843.561943000010000,3713433.390720000000000
,F62b,2/15/2012 0:00:00,16:02,33.560237800000003,-117.454766500000010,2/15/2012 0:00:00,457787.950189000000000,3713490.368590000100000
,F62b,2/15/2012 0:00:00,16:07,33.561018599999997,-117.454741799999990,2/15/2012 0:00:00,457790.622730000000000,3713576.926980000000000
,F62b,2/15/2012 0:00:00,16:11,33.561507599999999,-117.454675700000000,2/15/2012 0:00:00,457796.996069999990000,3713631.116220000200000
,F62b,2/15/2012 0:00:00,16:17,33.561686899999998,-117.454594300000000,2/15/2012 0:00:00,457804.638878999980000,3713650.962340000100000
,F62b,2/15/2012 0:00:00,16:21,33.561660000000003,-117.454619500000010,2/15/2012 0:00:00,457802.286717000010000,3713647.990150000000000
,F62b,2/15/2012 0:00:00,16:25,33.561635099999997,-117.454598899999990,2/15/2012 0:00:00,457804.186713000000000,3713645.221070000000000
,F62b,2/15/2012 0:00:00,16:30,33.561650899999997,-117.454610300000000,2/15/2012 0:00:00,457803.136240999970000,3713646.977479999900000
,F62b,2/15/2012 0:00:00,16:35,33.561640599999997,-117.454614500000010,2/15/2012 0:00:00,457802.741385000000000,3713645.837210000000000
,F62b,2/15/2012 0:00:00,16:40,33.561635500000001,-117.454580900000000,2/15/2012 0:00:00,457805.857679000010000,3713645.258090000100000
,F62b,2/15/2012 0:00:00,16:46,33.561671400000002,-117.454541500000000,2/15/2012 0:00:00,457809.532269000020000,3713649.222329999800000
,F62b,2/15/2012 0:00:00,16:50,33.561632099999997,-117.454634000000000,2/15/2012 0:00:00,457800.927249000000000,3713644.902739999800000
,F62b,2/15/2012 0:00:00,16:55,33.561628499999998,-117.454633599999990,2/15/2012 0:00:00,457800.962625999990000,3713644.503440000100000
,F62b,2/15/2012 0:00:00,17:00,33.561511400000001,-117.454652000000000,2/15/2012 0:00:00,457799.197770999980000,3713631.527880000000000
,F62b,2/15/2012 0:00:00,17:05,33.561441100000003,-117.454608800000000,2/15/2012 0:00:00,457803.173438999980000,3713623.716029999800000
,F62b,2/15/2012 0:00:00,17:11,33.561451099999999,-117.454645900000000,2/15/2012 0:00:00,457799.734648999990000,3713624.839850000100000
,F62b,2/15/2012 0:00:00,17:15,33.561461000000001,-117.454534700000000,2/15/2012 0:00:00,457810.061140000010000,3713625.892200000100000
,F62b,2/15/2012 0:00:00,17:20,33.561301899999997,-117.454376500000000,2/15/2012 0:00:00,457824.668057999980000,3713608.188159999900000
,F62b,2/15/2012 0:00:00,17:25,33.561195200000000,-117.454164800000000,2/15/2012 0:00:00,457844.266421000010000,3713596.272040000200000
,F62b,2/15/2012 0:00:00,17:30,33.561127200000001,-117.452968299999990,2/15/2012 0:00:00,457955.293920999970000,3713588.246729999800000
,F62b,2/15/2012 0:00:00,17:35,33.561065200000002,-117.451931500000000,2/15/2012 0:00:00,458051.500936999980000,3713580.952570000200000
,F62b,2/15/2012 0:00:00,17:41,33.561219500000000,-117.451246000000000,2/15/2012 0:00:00,458115.204379000000000,3713597.782780000000000
,F62b,2/15/2012 0:00:00,17:50,33.562352400000002,-117.452127700000010,2/15/2012 0:00:00,458033.912009999970000,3713723.745769999900000
,F62b,2/15/2012 0:00:00,17:56,33.562769500000002,-117.452444400000000,2/15/2012 0:00:00,458004.717851999970000,3713770.118559999900000
,F62b,2/15/2012 0:00:00,18:05,33.562980899999999,-117.452937700000010,2/15/2012 0:00:00,457959.032470999980000,3713793.756810000200000
,F62b,2/15/2012 0:00:00,18:15,33.563687299999998,-117.454000300000000,2/15/2012 0:00:00,457860.745900999990000,3713872.508020000100000
,F62b,2/15/2012 0:00:00,18:25,33.564512899999997,-117.454879800000000,2/15/2012 0:00:00,457779.513868000010000,3713964.401540000000000
,F62b,2/15/2012 0:00:00,18:30,33.564523800000003,-117.454880900000010,2/15/2012 0:00:00,457779.417072999990000,3713965.610489999900000
,F62b,2/15/2012 0:00:00,18:35,33.564525600000003,-117.454889400000000,2/15/2012 0:00:00,457778.629000000020000,3713965.813519999900000
,F62b,2/15/2012 0:00:00,18:40,33.564588000000001,-117.454873000000010,2/15/2012 0:00:00,457780.181576000000000,3713972.725219999900000
,F62b,2/15/2012 0:00:00,18:45,33.564785399999998,-117.454877900000000,2/15/2012 0:00:00,457779.822838000020000,3713994.613260000000000
,F62b,2/15/2012 0:00:00,18:50,33.565320399999997,-117.455180799999990,2/15/2012 0:00:00,457751.969029000030000,3714054.052990000200000
,F62b,2/15/2012 0:00:00,18:55,33.565792799999997,-117.455446700000000,2/15/2012 0:00:00,457727.519261999990000,3714106.537159999800000
,F62b,2/15/2012 0:00:00,19:00,33.565903200000001,-117.455152799999990,2/15/2012 0:00:00,457754.851703000020000,3714118.657530000000000
,F62b,2/15/2012 0:00:00,19:05,33.566929799999997,-117.454941199999990,2/15/2012 0:00:00,457774.991288000020000,3714232.392049999900000
,F62b,2/15/2012 0:00:00,19:10,33.567530800000000,-117.455312600000000,2/15/2012 0:00:00,457740.812592000000000,3714299.177290000000000
,F62b,2/15/2012 0:00:00,19:15,33.568318200000000,-117.455337599999990,2/15/2012 0:00:00,457738.875853999980000,3714386.487790000200000
,F62b,2/15/2012 0:00:00,19:20,33.569192200000003,-117.455183000000010,2/15/2012 0:00:00,457753.650497000020000,3714483.326549999900000
,F62b,2/15/2012 0:00:00,19:25,33.569952299999997,-117.455392600000000,2/15/2012 0:00:00,457734.567365999970000,3714567.685560000100000
,F62b,2/15/2012 0:00:00,19:31,33.570790100000004,-117.454687699999990,2/15/2012 0:00:00,457800.397982999970000,3714660.286520000100000
,F62b,2/15/2012 0:00:00,19:36,33.570439000000000,-117.456166800000010,2/15/2012 0:00:00,457662.950078999970000,3714621.962869999900000
,F62b,2/15/2012 0:00:00,19:40,33.570384300000001,-117.456961699999990,2/15/2012 0:00:00,457589.147686999990000,3714616.223270000000000
,F62b,2/15/2012 0:00:00,19:45,33.570167099999999,-117.457941300000000,2/15/2012 0:00:00,457498.123314000030000,3714592.543349999900000
,F62b,2/15/2012 0:00:00,19:50,33.570885400000002,-117.458502999999990,2/15/2012 0:00:00,457446.343491000010000,3714672.413019999900000
,F62b,2/15/2012 0:00:00,19:55,33.569863800000000,-117.459564400000000,2/15/2012 0:00:00,457347.331769999990000,3714559.582930000000000
,F62b,2/15/2012 0:00:00,20:01,33.569693000000001,-117.461137500000010,2/15/2012 0:00:00,457201.245149999970000,3714541.294720000100000
,F62b,2/15/2012 0:00:00,20:08,33.571347099999997,-117.462619399999990,2/15/2012 0:00:00,457064.525788999980000,3714725.300700000000000
,F62b,2/15/2012 0:00:00,20:11,33.570945999999999,-117.463496900000000,2/15/2012 0:00:00,456982.885824000000000,3714681.194019999800000
,F62b,2/15/2012 0:00:00,20:17,33.571821399999997,-117.464839400000000,2/15/2012 0:00:00,456858.722860999990000,3714778.809320000000000
,F62b,2/15/2012 0:00:00,20:22,33.571820799999998,-117.465660000000000,2/15/2012 0:00:00,456782.562845000010000,3714779.084780000200000
,F62b,2/15/2012 0:00:00,20:25,33.572105299999997,-117.465888900000000,2/15/2012 0:00:00,456761.460518000010000,3714810.723300000200000
,F62b,2/15/2012 0:00:00,20:31,33.572174199999999,-117.465750600000010,2/15/2012 0:00:00,456774.330411000000000,3714818.304649999800000
,F62b,2/15/2012 0:00:00,20:35,33.572048700000003,-117.465859100000000,2/15/2012 0:00:00,456764.198024999990000,3714804.435519999800000
,F62b,2/15/2012 0:00:00,20:41,33.572038300000003,-117.465863300000000,2/15/2012 0:00:00,456763.803040999980000,3714803.284210000200000
,F62b,2/15/2012 0:00:00,20:46,33.572026800000003,-117.465756000000000,2/15/2012 0:00:00,456773.755775000030000,3714801.964410000000000
,F62b,2/15/2012 0:00:00,20:50,33.572034899999998,-117.465838899999990,2/15/2012 0:00:00,456766.065898999980000,3714802.897059999900000
,F62b,2/15/2012 0:00:00,20:55,33.572046399999998,-117.465868700000000,2/15/2012 0:00:00,456763.305906999970000,3714804.184520000100000
,F62b,2/15/2012 0:00:00,21:00,33.572039699999998,-117.465873300000000,2/15/2012 0:00:00,456762.875643000010000,3714803.443599999900000
,F62b,2/15/2012 0:00:00,21:06,33.572054600000001,-117.465843100000000,2/15/2012 0:00:00,456765.685919000010000,3714805.082990000000000
,F62b,2/15/2012 0:00:00,21:10,33.571964800000003,-117.465872500000000,2/15/2012 0:00:00,456762.912551000020000,3714795.138970000200000
,F62b,2/15/2012 0:00:00,21:15,33.572009299999998,-117.465843900000000,2/15/2012 0:00:00,456765.589090000020000,3714800.060829999900000
,F62b,2/15/2012 0:00:00,21:20,33.572013099999999,-117.465843500000010,2/15/2012 0:00:00,456765.628107999980000,3714800.481980000200000
,F62b,2/15/2012 0:00:00,21:25,33.572013900000002,-117.465848100000000,2/15/2012 0:00:00,456765.201583000020000,3714800.572590000000000
,F62b,2/15/2012 0:00:00,21:30,33.572003600000002,-117.465875600000000,2/15/2012 0:00:00,456762.644183999980000,3714799.442090000000000
,F62b,2/15/2012 0:00:00,21:35,33.573494699999998,-117.466724600000010,2/15/2012 0:00:00,456684.593556999990000,3714965.117610000100000
,F62b,2/15/2012 0:00:00,21:40,33.574728499999999,-117.466742100000000,2/15/2012 0:00:00,456683.585681000030000,3715101.918540000000000
,F62b,2/15/2012 0:00:00,21:46,33.576605399999998,-117.467354200000000,2/15/2012 0:00:00,456627.717455999980000,3715310.269960000200000
,F62b,2/15/2012 0:00:00,21:50,33.577525600000001,-117.467127899999990,2/15/2012 0:00:00,456649.179196999990000,3715412.199510000200000
,F62b,2/15/2012 0:00:00,21:56,33.578932399999999,-117.466582300000000,2/15/2012 0:00:00,456700.515405000010000,3715567.945859999900000
,F62b,2/15/2012 0:00:00,22:02,33.578973300000001,-117.466225700000000,2/15/2012 0:00:00,456733.629075000000000,3715572.331520000000000
,F62b,2/15/2012 0:00:00,22:06,33.579364200000001,-117.466291000000000,2/15/2012 0:00:00,456727.764181000010000,3715615.698619999900000
,F62b,2/15/2012 0:00:00,22:11,33.580276300000001,-117.466610100000000,2/15/2012 0:00:00,456698.606670000010000,3715716.958209999800000
,F62b,2/15/2012 0:00:00,22:16,33.580889499999998,-117.467350400000000,2/15/2012 0:00:00,456630.213006999980000,3715785.254579999900000
,F62b,2/15/2012 0:00:00,22:20,33.580829299999998,-117.467397800000000,2/15/2012 0:00:00,456625.784166000030000,3715778.599940000100000
,F62b,2/15/2012 0:00:00,22:27,33.581182800000001,-117.467815200000000,2/15/2012 0:00:00,456587.226382999970000,3715817.968020000000000
,F62b,2/15/2012 0:00:00,22:31,33.581895500000002,-117.467902700000000,2/15/2012 0:00:00,456579.463340000020000,3715897.023120000000000
,F62b,2/15/2012 0:00:00,22:36,33.582144399999997,-117.468271100000000,2/15/2012 0:00:00,456545.400933999980000,3715924.773639999800000
,F62b,2/15/2012 0:00:00,22:41,33.582461199999997,-117.468187000000000,2/15/2012 0:00:00,456553.364071000020000,3715959.862590000000000
,F62b,2/15/2012 0:00:00,22:45,33.582557000000001,-117.468442300000010,2/15/2012 0:00:00,456529.720669000000000,3715970.591240000000000
,F62b,2/15/2012 0:00:00,22:50,33.582985899999997,-117.468164800000000,2/15/2012 0:00:00,456555.687134000010000,3716018.027790000200000
,F62b,2/15/2012 0:00:00,22:55,33.583239200000001,-117.467743100000010,2/15/2012 0:00:00,456594.946812000010000,3716045.934859999900000
,F62b,2/15/2012 0:00:00,23:02,33.583908700000002,-117.467773200000000,2/15/2012 0:00:00,456592.488832000000000,3716120.176260000100000
,F62b,2/15/2012 0:00:00,23:07,33.584175199999997,-117.468185600000000,2/15/2012 0:00:00,456554.352962000000000,3716149.896550000200000
,F62b,2/15/2012 0:00:00,23:12,33.584549099999997,-117.469497100000000,2/15/2012 0:00:00,456432.838145999990000,3716191.902480000200000
,F62b,2/15/2012 0:00:00,23:17,33.584642100000003,-117.470099899999990,2/15/2012 0:00:00,456376.947399000000000,3716202.467300000100000
,F62b,2/15/2012 0:00:00,23:21,33.584437999999999,-117.470527300000000,2/15/2012 0:00:00,456337.183546999990000,3716180.018410000000000
,F62b,2/15/2012 0:00:00,23:25,33.584435999999997,-117.470519600000000,2/15/2012 0:00:00,456337.897071000010000,3716179.793420000000000
,F62b,2/15/2012 0:00:00,23:35,33.584134900000002,-117.472811200000000,2/15/2012 0:00:00,456125.092621000020000,3716147.378240000000000
,F62b,2/15/2012 0:00:00,23:40,33.584019599999998,-117.473063900000000,2/15/2012 0:00:00,456101.584520999980000,3716134.701770000200000
,F62b,2/15/2012 0:00:00,23:46,33.583625200000000,-117.474412100000000,2/15/2012 0:00:00,455976.275613999980000,3716091.546070000200000
,F62b,2/15/2012 0:00:00,23:51,33.584213300000002,-117.475087200000000,2/15/2012 0:00:00,455913.927295000000000,3716157.037049999900000
,F62b,2/15/2012 0:00:00,23:57,33.584098400000002,-117.476691900000010,2/15/2012 0:00:00,455764.957983999980000,3716144.982030000100000
,F62b,2/16/2012 0:00:00,0:01,33.583516299999999,-117.477853900000000,2/16/2012 0:00:00,455656.830451000020000,3716080.940289999800000
